16:18:17.9,-28:36:50
16:19:32.7,-30:54:24
16:24:39.7,-29:42:17
16:35:53.0,-28:12:58
17:8:47.5,-30:24:13
18:47:10.5,-4:44:52
18:23:12.2,-12:0:53
18:23:39.5,-8:56:3
18:29:11.9,-14:33:57
18:29:46.8,-14:34:54
18:31:25.7,-10:47:45
18:32:43.3,-14:51:56
18:33:39.0,-14:51:13
18:35:2.4,-10:58:38
18:35:12.4,-8:14:39
18:40:0.5,-7:47:26
18:42:16.4,-9:3:9
18:43:31.3,-8:16:31
18:46:43.3,-10:7:30
18:47:29.0,-5:42:18
18:49:41.0,-5:54:46
18:50:58.5,-9:46:27
18:54:43.1,-15:36:11
18:57:3.7,-5:50:46
18:27:58.8,6:11:39
18:0:29.0,-3:41:25
18:6:15.2,-4:45:5
18:21:18.6,-2:53:56
18:27:12.5,0:11:46
18:29:41.0,-1:59:7
18:31:57.0,-1:0:11
18:37:36.0,-0:18:34
18:45:28.4,5:29:59
18:56:13.2,4:12:13
18:56:14.6,4:12:7
18:57:16.6,2:32:7
17:20:49.7,-12:50:49
17:34:46.4,-11:14:31
17:37:35.2,-15:23:55
17:37:36.2,-15:34:16
17:38:9.5,-10:55:35
17:41:24.9,-12:52:31
17:47:36.8,-14:43:33
17:56:19.0,-15:48:45
18:6:7.4,-8:19:26
18:20:8.8,-15:49:54
15:12:4.3,18:58:33
15:18:24.5,20:34:22
15:41:33.1,19:40:13
15:41:54.7,18:27:50
15:48:44.4,18:8:30
15:51:15.9,20:58:40
15:54:34.6,20:18:39
16:2:17.7,22:48:16
15:25:47.4,15:25:41
15:34:48.1,10:32:15
15:34:48.1,10:32:21
15:36:29.6,10:0:36
15:36:29.3,16:7:8
15:41:47.4,12:50:51
15:44:16.1,6:25:32
15:46:11.3,15:25:19
15:46:26.6,7:21:11
15:47:17.3,14:6:55
15:50:41.7,15:8:1
15:56:27.2,15:39:42
15:57:14.6,14:24:52
16:7:37.5,9:53:30
16:8:28.0,8:32:3
16:9:11.2,6:22:44
15:15:11.4,4:56:22
15:15:49.1,0:22:20
15:18:26.2,-0:27:41
15:19:18.8,1:45:55
15:21:2.0,0:42:55
15:28:38.2,1:50:32
15:32:57.9,-1:11:11
15:44:1.8,2:30:54
15:45:23.5,5:26:49
15:46:5.6,-1:48:16
15:49:37.2,-3:25:49
15:50:17.5,2:11:47
15:50:49.0,4:28:40
15:51:15.6,-3:5:26
16:0:51.1,4:25:39
16:8:58.9,3:27:16
16:9:50.5,-3:28:1
16:22:4.4,1:1:45
9:53:42.9,5:57:30
9:46:23.6,1:47:8
10:7:56.3,-0:22:18
10:12:48.3,4:36:53
10:23:26.5,-4:4:27
10:29:28.7,-2:44:21
10:30:17.5,-0:38:13
10:43:20.9,4:44:52
10:48:40.6,-1:57:32
10:51:5.4,-3:5:33
9:52:30.4,-8:6:18
10:10:7.5,-8:24:30
10:10:55.8,-8:25:6
10:17:37.8,-8:4:8
10:25:44.3,-7:3:35
10:49:43.5,-9:51:10
10:50:18.1,-8:53:52
19:15:17.4,21:13:56
19:40:5.8,18:0:50
19:41:2.9,17:28:34
19:47:23.3,18:32:3
19:48:58.7,19:8:32
19:58:45.4,19:29:32
20:0:3.3,17:31:0
20:3:16.4,18:30:2
20:4:6.2,17:4:12
20:5:9.5,19:59:28
20:20:21.4,17:47:35
19:37:17.4,16:27:46
19:56:1.3,16:38:5
19:57:45.4,16:47:21
18:55:31.0,-16:22:36
18:59:23.8,-12:50:26
19:5:41.2,-15:39:37
19:13:15.5,-12:16:57
19:21:43.6,-15:57:18
19:25:21.6,-13:53:49
19:26:11.1,-15:3:11
19:37:34.4,-14:18:6
19:42:31.1,-16:7:26
19:43:33.5,-15:28:12
19:57:57.0,-15:29:29
20:1:58.6,-13:38:13
17:47:33.6,-27:49:51
17:59:47.6,-23:48:58
18:1:54.4,-22:46:50
18:2:51.1,-24:16:56
18:3:52.4,-24:21:38
18:7:48.4,-17:9:15
18:11:43.4,-23:42:4
18:13:45.8,-21:3:32
18:14:15.9,-21:42:47
18:15:12.9,-20:43:42
18:15:12.9,-20:23:17
18:17:11.6,-17:22:26
18:18:3.2,-27:2:33
18:21:23.1,-18:51:36
18:25:21.0,-20:32:30
18:27:58.2,-25:25:18
18:30:11.9,-18:43:44
18:31:26.3,-18:24:10
18:33:53.5,-24:1:57
18:37:54.4,-21:23:52
18:38:30.7,-23:30:18
18:38:53.4,-21:3:7
18:44:49.6,-25:0:40
18:45:39.4,-26:59:27
18:46:20.6,-22:23:32
18:49:40.1,-20:19:29
18:54:0.1,-21:21:35
18:54:10.2,-22:44:42
18:55:7.1,-22:40:17
18:55:15.9,-26:17:48
18:56:0.6,-23:10:25
18:57:20.5,-20:39:23
18:57:43.8,-21:6:24
19:2:27.7,-24:50:49
19:4:41.0,-21:44:30
19:6:56.4,-27:40:14
19:8:16.7,-19:17:24
19:9:45.8,-21:1:25
19:13:13.7,-25:54:24
19:15:32.4,-25:15:24
19:17:38.1,-18:57:11
19:20:38.1,-22:24:9
19:21:40.4,-17:50:50
19:21:50.9,-18:18:30
19:25:16.5,-24:30:31
19:25:29.7,-23:57:44
19:26:19.2,-21:46:36
19:29:52.2,-26:59:8
19:36:1.7,-24:43:9
19:36:42.4,-24:53:1
19:37:3.3,-18:13:52
19:40:7.1,-23:25:43
19:46:21.7,-19:45:40
19:52:12.0,-19:2:42
19:55:50.4,-26:17:58
19:56:56.8,-27:10:12
19:58:57.2,-26:11:44
20:2:39.5,-27:42:35
17:56:41.9,-28:3:55
17:59:5.2,-30:15:11
18:5:1.3,-29:34:48
18:5:48.5,-30:25:27
18:8:5.0,-28:27:26
18:10:5.7,-30:43:43
18:20:59.7,-29:49:41
18:25:1.5,-30:45:24
18:27:49.5,-29:48:59
19:2:36.7,-29:52:49
19:25:4.1,-29:18:33
19:26:56.5,-29:44:36
20:25:26.8,-28:39:48
4:7:0.5,29:0:5
4:34:38.0,28:57:40
4:41:19.8,28:36:54
5:26:17.5,28:36:27
3:31:20.8,27:34:19
3:34:26.6,24:27:52
3:42:18.9,19:42:1
3:44:48.2,24:17:22
3:44:52.5,24:6:48
3:45:9.7,24:50:21
3:45:12.5,24:28:2
3:45:49.6,24:22:4
3:45:54.4,24:33:17
3:46:19.6,23:56:54
3:47:29.1,24:6:18
3:48:20.9,23:25:16
3:49:9.7,24:3:12
3:49:11.2,24:8:12
3:50:18.9,25:34:46
3:53:10.0,17:19:37
3:56:52.1,22:28:41
4:0:48.8,18:11:38
4:4:21.7,24:6:21
4:4:41.7,22:4:55
4:5:20.2,22:0:32
4:6:36.4,27:36:0
4:7:59.4,17:20:23
4:9:10.0,19:36:33
4:10:49.9,26:28:51
4:17:15.6,20:34:43
4:18:23.2,21:34:45
4:19:26.1,21:8:32
4:19:36.7,21:46:25
4:20:21.3,27:21:3
4:22:34.9,25:37:45
4:22:22.8,20:49:17
4:22:56.1,17:32:33
4:23:32.4,20:58:56
4:24:5.8,17:26:38
4:24:57.1,19:2:30
4:25:22.1,22:17:38
4:25:25.0,22:11:59
4:25:29.4,17:55:41
4:26:18.5,22:48:49
4:27:17.5,22:59:47
4:28:0.8,21:37:12
4:28:37.0,19:10:49
4:38:15.8,20:41:5
4:42:14.7,22:57:25
4:51:22.5,18:50:23
4:52:47.1,27:53:51
4:57:22.3,17:9:13
4:57:48.7,23:56:55
4:58:9.4,25:3:1
5:3:5.7,21:35:24
5:7:27.0,18:38:42
5:7:48.4,20:25:6
5:8:6.6,24:15:55
5:7:55.5,21:42:17
5:19:16.6,22:5:47
5:24:25.4,17:23:0
5:27:10.1,17:57:44
5:27:38.1,21:56:13
5:28:1.6,17:14:20
5:29:16.5,25:9:2
5:32:12.8,18:35:40
5:32:14.2,17:3:29
5:33:31.6,18:32:25
5:35:27.1,24:2:22
5:37:8.8,26:55:27
5:37:3.8,17:2:25
5:37:38.7,21:8:33
5:39:44.2,25:53:49
5:47:26.2,17:43:45
5:49:1.0,24:34:3
5:50:58.1,27:58:4
5:53:19.6,27:36:44
5:57:59.7,25:57:14
3:24:48.8,9:1:44
3:27:10.2,9:43:58
3:30:24.5,11:20:11
3:30:52.4,12:56:12
3:30:45.4,6:11:19
3:32:36.0,9:22:25
3:45:40.4,6:3:0
3:46:9.5,6:48:11
3:48:16.3,11:8:36
3:52:0.2,6:32:5
4:0:40.8,12:29:25
4:1:46.1,9:59:52
4:3:9.4,5:59:21
4:3:56.6,8:11:50
4:9:1.6,13:23:54
4:11:20.3,5:31:23
4:13:33.1,7:42:58
4:13:56.4,9:15:49
4:14:36.3,10:0:40
4:15:32.1,8:53:32
4:19:47.6,15:37:39
4:19:57.7,14:2:7
4:20:36.3,15:5:43
4:20:41.2,6:7:51
4:22:3.5,14:4:38
4:23:25.0,16:46:38
4:23:51.9,9:27:39
4:26:20.8,15:37:6
4:26:36.4,14:42:49
4:27:28.8,11:12:45
4:28:26.4,16:21:35
4:28:23.4,14:44:27
4:28:34.5,15:57:44
4:28:39.7,15:52:15
4:28:50.2,13:2:51
4:30:8.6,15:38:17
4:30:33.7,16:11:38
4:30:38.9,15:41:31
4:30:37.3,13:43:28
4:33:50.9,14:50:40
4:34:8.3,5:34:7
4:35:55.2,16:30:33
4:35:39.3,10:9:39
4:38:9.4,16:2:0
4:38:9.5,12:30:39
4:39:9.2,15:47:59
4:39:16.5,15:55:5
4:39:6.2,7:52:15
4:40:3.4,12:11:52
5:27:45.6,15:52:27
5:41:17.7,16:32:2
5:47:13.2,14:29:18
5:47:42.9,13:53:59
5:49:32.9,12:39:4
5:50:28.9,14:18:20
5:52:22.3,14:10:18
3:36:47.3,0:35:16
3:36:52.4,0:24:6
3:39:51.1,3:3:25
4:3:44.6,5:26:8
4:4:9.9,2:49:37
4:28:32.1,1:22:51
4:37:13.7,0:59:54
1:41:39.2,30:2:50
1:42:3.5,35:14:44
1:48:41.6,32:41:25
1:53:4.9,29:34:44
2:2:58.0,33:17:2
2:9:32.6,34:59:14
2:12:22.3,30:18:11
2:15:56.2,33:21:32
2:17:3.2,34:13:27
2:17:18.9,33:50:50
2:18:57.0,28:38:33
2:27:27.7,31:48:5
2:28:10.0,29:40:10
2:28:48.5,29:55:55
2:32:6.2,36:8:50
2:32:52.5,34:32:33
2:35:46.8,34:41:15
2:37:2.5,34:15:50
1:57:43.8,27:48:16
9:15:52.6,72:56:46
9:58:22.8,72:52:46
8:12:48.8,68:28:27
8:20:40.3,72:24:26
8:19:17.3,62:30:26
8:29:46.2,67:17:51
8:34:36.2,65:8:42
8:39:11.7,65:1:15
8:40:12.8,64:19:40
8:53:22.6,61:57:44
8:56:37.5,64:36:14
9:2:32.7,67:37:47
9:8:23.6,66:52:24
9:10:23.2,67:8:5
9:10:55.1,63:30:49
9:14:20.6,61:25:24
9:31:31.7,63:3:43
9:34:53.6,72:12:20
9:34:28.9,69:49:49
9:39:27.9,67:16:20
9:42:14.8,69:14:15
9:42:57.2,72:15:9
10:18:2.0,65:6:30
10:21:3.4,68:44:51
10:24:7.9,65:33:59
10:41:48.3,68:26:36
10:41:56.6,65:42:59
10:43:4.1,69:4:34
10:53:30.7,69:51:14
11:3:43.7,61:45:3
11:29:4.6,61:46:42
11:32:20.8,61:4:57
12:47:18.9,62:46:51
13:49:45.5,61:29:21
8:30:15.9,60:43:5
8:38:22.2,53:24:5
8:39:17.6,52:42:42
9:4:0.4,54:17:2
9:8:52.3,51:36:17
9:15:49.9,56:44:29
9:16:11.3,54:1:19
9:21:43.3,56:41:57
9:32:51.4,51:40:38
9:34:49.5,52:3:5
9:46:31.7,57:7:41
9:50:59.4,59:2:19
9:52:6.4,54:3:52
9:57:13.6,57:25:6
9:59:51.7,56:48:43
10:4:36.3,53:53:30
10:30:37.6,55:58:50
10:35:9.7,57:4:58
10:39:5.7,53:40:6
10:43:43.3,57:11:57
10:51:11.1,56:34:56
10:51:23.7,59:19:12
10:53:34.5,54:35:6
11:1:50.5,56:22:57
11:25:57.1,55:51:2
11:35:4.9,54:47:7
11:46:55.6,55:37:42
11:53:49.8,53:41:41
11:55:58.4,56:35:55
12:15:25.6,57:1:57
12:17:29.5,53:11:28
12:20:50.8,57:51:50
12:25:3.2,56:46:39
12:27:35.1,55:42:46
12:29:57.3,58:24:21
12:36:23.3,59:29:13
12:48:39.4,60:19:12
12:54:1.7,55:57:35
12:56:17.6,54:5:58
13:0:43.8,56:21:59
13:23:55.5,54:55:31
13:23:56.4,54:55:18
13:25:13.5,54:59:17
13:28:27.1,59:56:45
13:34:7.3,55:20:55
13:39:30.4,52:55:17
13:40:44.3,54:40:54
13:46:35.7,54:25:58
13:53:51.0,53:43:43
8:59:12.4,48:2:30
9:3:37.5,47:9:24
9:5:24.1,48:31:49
9:17:31.2,46:49:2
9:28:40.0,45:36:5
9:48:35.4,46:1:16
9:55:43.0,49:49:12
10:17:5.8,42:54:52
10:22:10.5,41:13:46
10:22:19.7,41:29:58
10:33:13.9,40:25:32
10:43:32.9,46:12:14
10:53:58.7,43:11:24
10:59:28.0,40:25:49
11:0:14.7,45:31:34
11:0:50.4,39:12:44
11:9:39.8,44:29:55
11:9:38.5,43:12:27
11:16:41.9,49:28:35
11:22:49.6,43:28:58
11:29:4.2,39:20:13
11:30:31.1,43:10:24
11:38:20.6,43:37:32
11:46:3.0,47:46:46
12:2:6.8,43:2:44
13:47:32.4,49:18:48
10:54:58.2,34:2:5
10:55:44.4,33:30:25
11:9:19.1,36:18:34
11:18:10.9,31:31:45
11:18:11.0,31:31:45
11:18:28.7,33:5:39
11:19:7.9,38:11:8
11:41:3.0,34:12:6
11:41:34.3,31:44:46
11:49:41.7,34:55:54
11:59:17.6,33:10:3
12:1:39.5,36:2:31
2:31:48.7,89:15:51
17:32:12.9,86:35:11
17:30:48.0,86:58:5
13:42:39.3,78:3:52
14:8:50.9,77:32:51
14:27:31.5,75:41:46
14:50:42.3,74:9:20
14:50:20.4,82:30:43
15:31:24.9,77:20:58
15:44:3.5,77:47:40
16:3:31.3,76:47:37
16:10:49.5,75:52:39
16:14:33.5,73:23:42
16:17:30.3,75:45:19
16:25:43.1,78:57:50
16:43:6.0,77:30:51
16:45:58.1,82:2:14
17:19:37.0,80:8:11
13:26:8.1,72:23:29
13:37:11.0,71:14:32
14:12:4.0,69:25:57
14:57:35.0,65:55:57
15:14:38.3,67:20:48
15:17:5.9,71:49:26
15:20:43.7,71:50:2
15:37:39.1,69:17:0
11:38:27.6,8:8:3
11:45:17.1,8:15:30
11:45:51.6,6:31:46
11:47:54.9,8:14:45
11:55:3.1,8:26:38
12:0:52.4,6:36:51
12:5:12.5,8:43:59
12:10:3.4,5:48:25
12:13:25.9,10:15:44
12:41:53.1,10:14:8
12:41:57.1,6:48:24
12:45:37.1,7:40:24
12:46:22.5,9:32:24
13:2:10.6,10:57:33
13:9:12.4,10:1:20
13:12:32.9,11:33:22
13:14:31.3,11:19:54
13:16:46.5,9:25:27
13:17:15.6,13:40:32
13:28:25.8,13:46:44
13:29:13.0,10:49:6
14:24:11.3,5:49:12
11:50:41.7,1:45:53
11:51:2.2,-5:20:0
11:59:56.9,3:39:19
12:9:41.3,1:53:52
12:18:40.3,-0:47:14
12:19:54.4,-0:40:1
12:20:21.0,3:18:45
12:38:22.4,1:51:17
12:41:39.6,-1:26:58
12:41:39.6,-1:26:58
12:43:38.1,-1:34:37
12:55:36.2,3:23:51
12:59:39.5,-3:48:43
13:0:35.9,-3:22:7
13:17:36.3,5:28:11
13:21:41.6,2:5:14
13:22:9.7,5:9:17
13:23:18.9,-4:55:28
13:24:33.2,-5:9:50
13:26:11.4,-1:11:33
13:34:7.9,3:39:32
13:34:41.6,-0:35:45
13:35:31.3,-5:23:46
13:43:3.7,3:32:17
13:54:42.1,-1:30:11
13:56:27.9,1:3:2
14:1:38.8,1:32:40
14:12:15.8,2:24:34
14:13:40.8,-0:50:44
14:19:32.5,-2:15:56
14:28:12.1,-2:13:41
14:29:50.5,0:49:44
14:45:30.2,0:43:2
14:46:14.9,1:53:34
14:57:33.3,-0:10:3
14:59:23.1,4:34:4
15:1:48.9,-0:8:26
15:2:54.0,2:5:29
12:0:44.5,-10:26:46
12:25:11.7,-11:36:37
12:33:46.8,-9:27:7
12:36:47.4,-5:49:55
12:39:14.8,-7:59:44
12:54:21.2,-9:32:20
13:7:53.8,-10:44:25
13:8:32.5,-8:59:4
13:9:45.3,-10:19:46
13:9:57.0,-5:32:20
13:12:3.5,-16:11:55
13:25:11.6,-11:9:41
13:26:43.2,-12:42:28
13:27:27.2,-15:58:25
13:31:57.9,-6:15:21
13:32:51.7,-15:21:47
13:32:58.1,-10:9:54
13:34:40.5,-13:12:52
13:41:36.8,-8:42:11
13:44:29.8,-16:10:45
13:45:56.3,-12:25:36
14:6:42.8,-9:18:48
14:10:50.5,-16:18:7
14:12:53.8,-10:16:25
14:16:0.9,-6:0:2
14:19:6.6,-13:22:16
14:28:41.7,-6:54:2
14:43:3.6,-5:39:30
13:3:46.1,-20:34:59
13:14:10.9,-19:55:51
13:15:58.8,-19:56:35
13:18:24.3,-18:18:41
13:23:1.1,-17:44:7
13:47:25.4,-17:51:36
13:49:52.3,-18:8:3
14:15:24.1,-18:12:3
14:18:38.3,-18:42:58
20:14:14.5,28:41:41
20:51:28.2,28:15:2
20:54:33.6,28:3:27
19:6:38.4,24:15:3
19:12:36.7,21:33:16
19:16:13.0,21:23:25
19:17:43.6,23:1:32
19:22:50.9,26:15:45
19:25:28.6,19:47:55
19:26:13.2,20:5:52
19:26:28.7,19:53:29
19:28:42.3,24:39:54
19:28:57.0,24:46:7
19:31:21.8,26:37:2
19:34:34.9,19:46:24
19:43:42.9,25:46:19
19:47:48.6,25:23:2
19:51:4.1,22:36:36
19:52:1.6,24:59:32
19:53:27.7,24:4:47
19:54:31.1,24:19:10
19:59:10.5,23:6:5
20:1:6.1,27:45:13
20:1:44.7,24:48:1
20:2:1.4,24:56:17
20:6:53.4,23:36:52
20:10:33.5,26:54:15
20:11:48.0,26:48:32
20:12:0.7,26:28:44
20:15:15.9,25:35:31
20:15:30.2,23:30:31
20:15:46.1,27:48:51
20:16:47.1,24:40:16
20:22:3.4,24:26:46
20:25:40.5,21:24:35
20:37:4.7,26:27:43
20:38:31.3,21:12:4
20:38:31.9,24:6:58
20:38:35.1,23:40:50
20:44:52.5,25:16:14
20:52:7.7,27:5:49
20:58:16.4,22:19:33
21:23:58.8,24:16:27
21:24:34.0,26:10:28
21:27:40.1,27:36:31
